Servidor,Protocolo,Data,HoraInicio,HoraFim,Duracao
vsrv17,PPTP,2017-01-12,20:56,22:44,108
vsrv17,SSTP,2017-01-12,20:40,22:44,124
vsrv17,SSTP,2017-01-12,19:02,22:45,223
vsrv16,PPTP,2017-01-12,18:30,22:45,255
vsrv8,PPTP,2017-01-12,21:32,22:46,74
vsrv16,SSTP,2017-01-12,22:32,22:48,16
vsrv8,PPTP,2017-01-12,21:36,22:50,74
vsrv8,PPTP,2017-01-12,21:16,22:52,96
vsrv8,PPTP,2017-01-12,21:50,22:52,62
vsrv16,SSTP,2017-01-12,21:59,22:52,53
vsrv17,SSTP,2017-01-12,22:49,22:53,4
vsrv8,PPTP,2017-01-12,21:55,22:55,60
vsrv17,PPTP,2017-01-12,21:13,22:55,102
vsrv16,SSTP,2017-01-12,22:24,22:55,31
vsrv16,PPTP,2017-01-12,21:11,22:56,105
vsrv8,PPTP,2017-01-12,22:00,22:56,56
vsrv8,OPENVPN_L2,2017-01-12,21:26,22:57,91
vsrv11,SOFTETHER,2017-01-12,22:55,22:57,2
vsrv16,PPTP,2017-01-12,22:08,22:58,50
vsrv16,SSTP,2017-01-12,20:53,22:59,126
vsrv16,PPTP,2017-01-12,21:22,23:01,99
vsrv17,SSTP,2017-01-12,20:21,23:01,160
vsrv17,SSTP,2017-01-12,23:01,23:01,0
vsrv17,OPENVPN_L2,2017-01-12,23:03,23:03,0
vsrv17,PPTP,2017-01-12,22:03,23:04,61
vsrv17,PPTP,2017-01-12,21:29,23:04,95
vsrv8,SSTP,2017-01-12,23:03,23:05,2
vsrv16,SSTP,2017-01-12,22:26,23:05,39
vsrv17,PPTP,2017-01-12,22:00,23:07,67
vsrv8,SSTP,2017-01-12,21:57,23:09,72
vsrv16,SSTP,2017-01-12,22:05,23:10,65
vsrv17,SSTP,2017-01-12,22:51,23:10,19
vsrv8,SSTP,2017-01-12,23:01,23:10,9
vsrv8,SSTP,2017-01-12,21:14,23:11,117
vsrv17,SSTP,2017-01-12,23:10,23:13,3
vsrv8,PPTP,2017-01-12,21:53,23:14,81
vsrv17,SSTP,2017-01-12,23:01,23:15,14
vsrv17,SSTP,2017-01-12,21:20,23:15,115
vsrv17,PPTP,2017-01-12,21:34,23:16,102
vsrv17,PPTP,2017-01-12,22:39,23:16,37
vsrv17,PPTP,2017-01-12,23:14,23:17,3
vsrv8,SSTP,2017-01-12,23:18,23:19,1
vsrv17,SSTP,2017-01-12,22:00,23:19,79
vsrv8,SSTP,2017-01-12,22:09,23:21,72
vsrv17,OPENVPN_L2,2017-01-12,23:05,23:22,17
vsrv16,SSTP,2017-01-12,23:16,23:23,7
vsrv8,PPTP,2017-01-12,23:07,23:23,16
vsrv17,PPTP,2017-01-12,22:43,23:24,41
vsrv8,SSTP,2017-01-12,23:24,23:25,1
vsrv16,SSTP,2017-01-12,23:23,23:26,3
vsrv17,PPTP,2017-01-12,21:57,23:27,90
vsrv16,SSTP,2017-01-12,22:08,23:28,80
vsrv16,PPTP,2017-01-12,23:25,23:29,4
vsrv8,PPTP,2017-01-12,19:05,23:29,264
vsrv8,SSTP,2017-01-12,23:16,23:29,13
vsrv16,PPTP,2017-01-12,19:51,23:29,218
vsrv17,PPTP,2017-01-12,21:32,23:31,119
vsrv17,PPTP,2017-01-12,23:29,23:32,3
vsrv16,SSTP,2017-01-12,21:11,23:33,142
vsrv11,PPTP,2017-01-12,21:44,23:33,109
vsrv8,PPTP,2017-01-12,23:32,23:35,3
vsrv17,SSTP,2017-01-12,22:39,23:35,56
vsrv16,SSTP,2017-01-12,23:28,23:37,9
vsrv16,SSTP,2017-01-12,23:19,23:37,18
vsrv8,SSTP,2017-01-12,23:12,23:37,25
vsrv8,PPTP,2017-01-12,23:35,23:38,3
vsrv17,PPTP,2017-01-12,21:42,23:38,116
vsrv16,SSTP,2017-01-12,21:39,23:38,119
vsrv17,PPTP,2017-01-12,23:38,23:38,0
vsrv8,SSTP,2017-01-12,23:11,23:39,28
vsrv16,PPTP,2017-01-12,18:35,23:39,304
vsrv8,PPTP,2017-01-12,23:30,23:39,9
vsrv8,SSTP,2017-01-12,21:54,23:40,106
vsrv17,PPTP,2017-01-12,23:36,23:40,4
vsrv16,SSTP,2017-01-12,23:33,23:40,7
vsrv17,PPTP,2017-01-12,23:38,23:41,3
vsrv17,PPTP,2017-01-12,23:01,23:42,41
vsrv8,SSTP,2017-01-12,23:37,23:42,5
vsrv8,PPTP,2017-01-12,23:26,23:43,17
vsrv8,PPTP,2017-01-12,23:35,23:43,8
vsrv17,PPTP,2017-01-12,21:47,23:44,117
vsrv17,SSTP,2017-01-12,23:43,23:44,1
vsrv16,SSTP,2017-01-12,22:27,23:46,79
vsrv8,PPTP,2017-01-12,21:14,23:46,152
vsrv8,SSTP,2017-01-12,23:43,23:46,3
vsrv16,PPTP,2017-01-12,23:44,23:47,3
vsrv16,PPTP,2017-01-12,23:39,23:47,8
vsrv16,SSTP,2017-01-12,21:13,23:47,154
vsrv16,PPTP,2017-01-12,22:49,23:47,58
vsrv16,SSTP,2017-01-12,20:43,23:48,185
vsrv16,SSTP,2017-01-12,18:21,23:48,327
vsrv16,SSTP,2017-01-12,23:22,23:48,26
vsrv16,SSTP,2017-01-12,22:24,23:49,85
vsrv16,PPTP,2017-01-12,22:10,23:50,100
vsrv17,PPTP,2017-01-12,22:25,23:51,86
vsrv17,PPTP,2017-01-12,21:19,23:51,152
vsrv8,PPTP,2017-01-12,22:27,23:51,84
vsrv8,PPTP,2017-01-12,23:31,23:51,20
vsrv8,PPTP,2017-01-12,23:51,23:52,1
vsrv8,SSTP,2017-01-12,23:07,23:52,45
vsrv16,PPTP,2017-01-12,20:17,23:53,216
vsrv16,SSTP,2017-01-12,23:53,23:53,0
vsrv16,PPTP,2017-01-12,23:17,23:53,36
vsrv16,PPTP,2017-01-12,20:27,23:54,207
vsrv17,SSTP,2017-01-12,22:44,23:54,70
vsrv8,PPTP,2017-01-12,21:52,23:54,122
vsrv8,SSTP,2017-01-12,23:22,23:54,32
vsrv8,SSTP,2017-01-12,23:50,23:55,5
vsrv17,SSTP,2017-01-12,23:30,23:55,25
vsrv16,PPTP,2017-01-12,21:10,23:56,166
vsrv16,PPTP,2017-01-12,21:16,23:58,162
vsrv16,PPTP,2017-01-12,23:23,23:58,35
vsrv17,PPTP,2017-01-12,21:13,23:59,166
vsrv17,PPTP,2017-01-12,23:27,23:59,32
vsrv8,SSTP,2017-01-12,23:25,00:00,35
vsrv8,SSTP,2017-01-12,23:59,00:00,1
vsrv8,SSTP,2017-01-12,23:19,00:00,41
vsrv8,SSTP,2017-01-12,21:57,00:00,123
vsrv17,SSTP,2017-01-12,21:48,00:00,132
vsrv8,PPTP,2017-01-12,23:18,00:01,43
vsrv16,PPTP,2017-01-12,23:43,00:01,18
vsrv17,SSTP,2017-01-12,23:18,00:01,43
vsrv17,PPTP,2017-01-12,20:50,00:02,192
vsrv8,SSTP,2017-01-12,21:22,00:03,161
vsrv17,PPTP,2017-01-12,20:10,00:03,233
vsrv17,PPTP,2017-01-12,23:05,00:03,58
vsrv8,PPTP,2017-01-13,00:02,00:04,2
vsrv8,SSTP,2017-01-12,20:12,00:04,232
vsrv16,SSTP,2017-01-12,23:35,00:06,31
vsrv17,PPTP,2017-01-12,21:14,00:06,172
vsrv16,SSTP,2017-01-12,21:16,00:06,170
vsrv16,PPTP,2017-01-12,22:54,00:06,72
vsrv16,PPTP,2017-01-13,00:04,00:08,4
vsrv17,PPTP,2017-01-12,19:29,00:09,280
vsrv16,PPTP,2017-01-12,22:54,00:09,75
vsrv16,OPENVPN_L2,2017-01-13,00:08,00:10,2
vsrv16,PPTP,2017-01-12,23:04,00:10,66
vsrv8,SSTP,2017-01-12,23:53,00:12,19
vsrv8,SSTP,2017-01-13,00:01,00:12,11
vsrv8,PPTP,2017-01-12,23:52,00:15,23
vsrv16,SSTP,2017-01-12,19:25,00:15,290
vsrv16,SSTP,2017-01-12,10:54,00:16,802
vsrv17,PPTP,2017-01-13,00:13,00:17,4
vsrv8,PPTP,2017-01-12,23:45,00:19,34
vsrv16,PPTP,2017-01-12,23:43,00:19,36
vsrv8,SSTP,2017-01-12,21:35,00:20,165
vsrv17,PPTP,2017-01-12,21:58,00:21,143
vsrv16,PPTP,2017-01-12,22:13,00:22,129
vsrv8,SSTP,2017-01-13,00:22,00:23,1
vsrv8,SSTP,2017-01-13,00:24,00:24,0
vsrv8,SSTP,2017-01-13,00:21,00:24,3
vsrv8,SSTP,2017-01-13,00:24,00:24,0
vsrv8,SSTP,2017-01-12,22:55,00:25,90
vsrv8,PPTP,2017-01-12,20:18,00:25,247
vsrv17,SSTP,2017-01-12,22:57,00:26,89
vsrv8,SSTP,2017-01-12,21:04,00:26,202
vsrv17,SSTP,2017-01-13,00:32,00:35,3
vsrv16,PPTP,2017-01-13,00:21,00:35,14
vsrv17,SSTP,2017-01-12,23:59,00:35,36
vsrv16,SSTP,2017-01-13,00:03,00:35,32
vsrv16,SSTP,2017-01-13,00:36,00:36,0
vsrv8,PPTP,2017-01-12,23:36,00:37,61
vsrv16,PPTP,2017-01-12,19:51,00:37,286
vsrv17,PPTP,2017-01-13,00:37,00:37,0
vsrv17,SSTP,2017-01-13,00:09,00:38,29
vsrv8,PPTP,2017-01-13,00:15,00:39,24
vsrv8,SSTP,2017-01-13,00:24,00:42,18
vsrv8,PPTP,2017-01-12,21:30,00:44,194
vsrv17,SSTP,2017-01-12,22:49,00:45,116
vsrv17,PPTP,2017-01-13,00:44,00:45,1
vsrv16,SSTP,2017-01-12,19:22,00:46,324
vsrv17,PPTP,2017-01-13,00:44,00:47,3
vsrv8,PPTP,2017-01-12,22:48,00:49,121
vsrv17,PPTP,2017-01-13,00:47,00:50,3
vsrv8,SSTP,2017-01-12,23:32,00:50,78
vsrv17,SSTP,2017-01-13,00:25,00:52,27
vsrv16,SSTP,2017-01-13,00:00,00:52,52
vsrv17,SSTP,2017-01-13,00:49,00:53,4
vsrv16,SSTP,2017-01-13,00:13,00:53,40
vsrv17,SSTP,2017-01-13,00:33,00:55,22
vsrv16,SSTP,2017-01-13,00:44,00:56,12
vsrv16,SSTP,2017-01-12,22:51,00:57,126
vsrv8,PPTP,2017-01-13,00:46,01:00,14
vsrv16,PPTP,2017-01-13,00:05,01:03,58
vsrv16,PPTP,2017-01-13,00:36,01:03,27
vsrv16,PPTP,2017-01-13,00:32,01:04,32
vsrv8,PPTP,2017-01-13,00:12,01:04,52
vsrv8,PPTP,2017-01-12,22:45,01:06,141
vsrv16,PPTP,2017-01-12,21:25,01:06,221
vsrv8,SSTP,2017-01-13,00:33,01:07,34
vsrv16,PPTP,2017-01-13,01:05,01:07,2
vsrv8,PPTP,2017-01-13,00:19,01:07,48
vsrv8,PPTP,2017-01-13,00:13,01:08,55
vsrv17,SSTP,2017-01-13,01:12,01:13,1
vsrv17,SSTP,2017-01-13,01:10,01:13,3
vsrv16,SSTP,2017-01-12,23:28,01:14,106
vsrv17,PPTP,2017-01-13,00:17,01:14,57
vsrv8,SSTP,2017-01-13,01:13,01:17,4
vsrv17,SSTP,2017-01-12,22:05,01:18,193
vsrv8,SSTP,2017-01-13,00:19,01:20,61
vsrv16,PPTP,2017-01-13,01:09,01:22,13
vsrv16,PPTP,2017-01-12,23:43,01:26,103
vsrv17,PPTP,2017-01-12,21:43,01:27,224
vsrv16,PPTP,2017-01-13,00:24,01:29,65
vsrv16,SSTP,2017-01-12,23:20,01:30,130
vsrv17,SSTP,2017-01-13,01:28,01:30,2
vsrv16,SSTP,2017-01-13,01:35,01:36,1
vsrv16,SSTP,2017-01-13,00:20,01:36,76
vsrv8,PPTP,2017-01-13,00:22,01:36,74
vsrv17,PPTP,2017-01-13,01:08,01:37,29
vsrv17,PPTP,2017-01-13,00:31,01:37,66
vsrv8,SSTP,2017-01-13,01:36,01:38,2
vsrv16,PPTP,2017-01-13,01:08,01:39,31
vsrv8,PPTP,2017-01-12,17:29,01:40,491
vsrv16,SSTP,2017-01-13,01:19,01:40,21
vsrv17,SSTP,2017-01-13,01:42,01:48,6
vsrv8,PPTP,2017-01-13,01:29,01:50,21
vsrv16,PPTP,2017-01-12,23:19,01:51,152
vsrv16,PPTP,2017-01-13,00:19,01:58,99
vsrv17,PPTP,2017-01-13,01:50,02:01,11
vsrv8,SSTP,2017-01-13,00:50,02:05,75
vsrv16,SSTP,2017-01-12,23:41,02:11,150
vsrv16,SSTP,2017-01-13,00:11,02:13,122
vsrv16,PPTP,2017-01-12,21:41,02:13,272
vsrv8,SSTP,2017-01-13,01:05,02:16,71
vsrv8,PPTP,2017-01-13,01:45,02:19,34
vsrv16,SSTP,2017-01-13,02:18,02:21,3
vsrv8,SSTP,2017-01-12,21:12,02:26,314
vsrv16,SSTP,2017-01-12,19:55,02:31,396
vsrv16,SSTP,2017-01-13,02:07,02:32,25
vsrv16,SSTP,2017-01-13,02:20,02:32,12
vsrv16,PPTP,2017-01-12,22:50,02:33,223
vsrv17,PPTP,2017-01-12,23:13,02:34,201
vsrv8,SSTP,2017-01-13,00:37,02:36,119
vsrv17,SSTP,2017-01-13,01:51,02:41,50
vsrv8,PPTP,2017-01-13,02:39,02:41,2
vsrv8,SSTP,2017-01-12,22:24,02:42,258
vsrv16,PPTP,2017-01-13,00:17,02:45,148
vsrv16,PPTP,2017-01-13,01:59,02:45,46
vsrv16,PPTP,2017-01-13,01:06,02:47,101
vsrv8,PPTP,2017-01-13,02:32,02:47,15
vsrv8,SSTP,2017-01-13,01:23,02:48,85
vsrv8,SSTP,2017-01-12,23:16,02:48,212
vsrv17,PPTP,2017-01-12,22:14,02:48,274
vsrv8,PPTP,2017-01-13,02:48,02:48,0
vsrv17,SSTP,2017-01-13,00:54,02:54,120
vsrv17,SSTP,2017-01-12,23:55,02:56,181
vsrv17,PPTP,2017-01-13,00:49,02:57,128
vsrv16,SSTP,2017-01-13,00:01,02:58,177
vsrv16,SSTP,2017-01-13,02:45,02:58,13
vsrv8,SSTP,2017-01-13,02:28,03:00,32
vsrv16,OPENVPN_L2,2017-01-12,23:22,03:01,219
vsrv16,PPTP,2017-01-13,00:55,03:03,128
vsrv16,SSTP,2017-01-13,03:01,03:04,3
vsrv8,PPTP,2017-01-12,14:41,03:05,744
vsrv16,SSTP,2017-01-13,02:15,03:07,52
vsrv16,SSTP,2017-01-13,03:06,03:09,3
vsrv16,SSTP,2017-01-13,01:14,03:09,115
vsrv16,PPTP,2017-01-12,23:32,03:10,218
vsrv8,SSTP,2017-01-13,01:03,03:11,128
vsrv16,SSTP,2017-01-13,03:13,03:13,0
vsrv17,SSTP,2017-01-13,03:03,03:15,12
vsrv8,PPTP,2017-01-12,23:55,03:15,200
vsrv17,PPTP,2017-01-13,03:17,03:24,7
vsrv8,SSTP,2017-01-13,02:46,03:28,42
vsrv16,PPTP,2017-01-12,20:24,03:29,425
vsrv16,SSTP,2017-01-12,22:07,03:29,322
vsrv16,PPTP,2017-01-12,23:41,03:30,229
vsrv17,SSTP,2017-01-13,03:20,03:30,10
vsrv17,SSTP,2017-01-13,02:08,03:31,83
vsrv8,SSTP,2017-01-13,03:09,03:32,23
vsrv16,SSTP,2017-01-13,03:12,03:32,20
vsrv17,SSTP,2017-01-13,03:20,03:33,13
vsrv17,SSTP,2017-01-13,03:05,03:37,32
vsrv16,PPTP,2017-01-13,02:17,03:37,80
vsrv16,PPTP,2017-01-13,00:37,03:39,182
vsrv16,SSTP,2017-01-13,03:37,03:40,3
vsrv16,PPTP,2017-01-12,20:22,03:40,438
vsrv8,PPTP,2017-01-13,02:38,03:45,67
vsrv17,SSTP,2017-01-13,02:23,03:47,84
vsrv16,SSTP,2017-01-13,03:41,03:47,6
vsrv16,SSTP,2017-01-13,03:49,03:50,1
vsrv16,SSTP,2017-01-13,02:11,03:52,101
vsrv17,SSTP,2017-01-13,03:32,03:53,21
vsrv8,PPTP,2017-01-13,03:54,03:58,4
vsrv16,PPTP,2017-01-13,03:39,03:59,20
vsrv16,SSTP,2017-01-13,00:05,03:59,234
vsrv16,PPTP,2017-01-13,01:39,04:02,143
vsrv16,PPTP,2017-01-13,02:49,04:09,80
vsrv8,PPTP,2017-01-13,04:25,04:26,1
vsrv16,SSTP,2017-01-13,03:13,04:27,74
vsrv16,PPTP,2017-01-13,04:28,04:32,4
vsrv17,SSTP,2017-01-13,01:17,04:33,196
vsrv16,SSTP,2017-01-13,03:52,04:36,44
vsrv16,SSTP,2017-01-12,17:39,04:40,661
vsrv17,PPTP,2017-01-13,04:44,04:45,1
vsrv16,PPTP,2017-01-13,04:52,04:53,1
vsrv8,SSTP,2017-01-13,03:51,04:55,64
vsrv8,SSTP,2017-01-13,01:03,04:59,236
vsrv16,PPTP,2017-01-13,04:56,05:00,4
vsrv17,PPTP,2017-01-13,03:43,05:04,81
vsrv16,PPTP,2017-01-13,05:04,05:05,1
vsrv8,PPTP,2017-01-12,18:19,05:06,647
vsrv17,PPTP,2017-01-13,01:39,05:08,209
vsrv17,PPTP,2017-01-12,22:46,05:11,385
vsrv16,SSTP,2017-01-12,22:13,05:11,418
vsrv16,PPTP,2017-01-13,02:04,05:17,193
vsrv8,PPTP,2017-01-13,00:58,05:26,268
vsrv16,SSTP,2017-01-12,14:32,05:29,897
vsrv16,SSTP,2017-01-12,22:54,05:30,396
vsrv16,PPTP,2017-01-13,03:59,05:31,92
vsrv16,SSTP,2017-01-13,03:41,05:34,113
vsrv17,PPTP,2017-01-13,00:39,05:35,296
vsrv17,SSTP,2017-01-13,03:27,05:39,132
vsrv8,PPTP,2017-01-13,05:31,05:40,9
vsrv17,PPTP,2017-01-13,02:18,06:05,227
vsrv8,SSTP,2017-01-13,06:01,06:09,8
vsrv8,PPTP,2017-01-13,05:44,06:12,28
vsrv17,PPTP,2017-01-13,05:16,06:14,58
vsrv8,PPTP,2017-01-13,05:18,06:15,57
vsrv16,SSTP,2017-01-13,03:17,06:22,185
vsrv17,SSTP,2017-01-13,04:02,06:26,144
vsrv8,PPTP,2017-01-13,04:41,06:38,117
vsrv17,PPTP,2017-01-12,21:20,07:00,580
vsrv16,PPTP,2017-01-13,03:50,07:24,214
vsrv8,PPTP,2017-01-13,04:12,07:24,192
vsrv16,SSTP,2017-01-13,04:56,07:45,169
vsrv17,PPTP,2017-01-13,07:53,08:07,14
vsrv8,PPTP,2017-01-13,08:09,08:28,19
vsrv17,SSTP,2017-01-13,08:22,09:13,51
vsrv8,SSTP,2017-01-13,09:21,09:24,3
vsrv8,SSTP,2017-01-13,08:17,09:28,71
vsrv17,PPTP,2017-01-13,09:25,09:29,4
vsrv16,PPTP,2017-01-13,09:27,09:32,5
vsrv17,PPTP,2017-01-13,09:29,09:33,4
vsrv17,SSTP,2017-01-13,09:16,09:45,29
vsrv16,SSTP,2017-01-13,09:48,09:50,2
vsrv16,PPTP,2017-01-13,09:52,10:07,15
vsrv17,PPTP,2017-01-13,10:08,10:08,0
vsrv17,PPTP,2017-01-13,09:07,10:09,62
vsrv17,PPTP,2017-01-13,09:42,10:14,32
vsrv16,PPTP,2017-01-13,10:02,10:14,12
vsrv16,PPTP,2017-01-13,09:58,10:15,17
vsrv17,PPTP,2017-01-13,09:49,10:17,28
vsrv16,PPTP,2017-01-13,03:52,10:23,391
vsrv8,PPTP,2017-01-13,10:15,10:27,12
vsrv17,SSTP,2017-01-13,09:58,10:28,30
vsrv8,PPTP,2017-01-13,09:28,10:37,69
vsrv8,OPENVPN_L2,2017-01-13,08:46,10:44,118
vsrv17,SSTP,2017-01-13,10:04,10:44,40
vsrv16,PPTP,2017-01-13,08:55,10:45,110
vsrv16,SSTP,2017-01-13,10:39,10:47,8
vsrv8,PPTP,2017-01-13,10:18,10:51,33
vsrv8,SSTP,2017-01-13,10:49,10:51,2
vsrv16,PPTP,2017-01-13,10:52,10:53,1
vsrv8,PPTP,2017-01-13,10:55,10:55,0
vsrv16,SSTP,2017-01-13,10:24,10:58,34
vsrv16,SSTP,2017-01-13,10:19,10:58,39
vsrv16,SSTP,2017-01-13,10:41,10:59,18
vsrv17,OPENVPN_L2,2017-01-13,10:45,11:04,19
vsrv17,PPTP,2017-01-13,10:55,11:05,10
vsrv17,PPTP,2017-01-13,10:51,11:05,14
vsrv16,PPTP,2017-01-13,09:42,11:08,86
vsrv17,PPTP,2017-01-13,10:57,11:09,12
vsrv8,SSTP,2017-01-13,10:23,11:09,46
vsrv8,PPTP,2017-01-13,10:59,11:10,11
vsrv16,SSTP,2017-01-13,09:29,11:10,101
vsrv8,SSTP,2017-01-13,09:15,11:10,115
vsrv8,SSTP,2017-01-13,11:03,11:12,9
vsrv16,OPENVPN_L2,2017-01-13,11:07,11:14,7
vsrv8,SSTP,2017-01-13,11:16,11:17,1
vsrv8,PPTP,2017-01-13,10:28,11:17,49
vsrv17,PPTP,2017-01-13,11:18,11:18,0
vsrv16,SSTP,2017-01-13,11:19,11:20,1
vsrv16,PPTP,2017-01-13,10:28,11:20,52
vsrv8,PPTP,2017-01-13,10:47,11:20,33
vsrv16,SSTP,2017-01-13,09:47,11:20,93
vsrv8,SSTP,2017-01-13,11:21,11:22,1
vsrv8,SSTP,2017-01-13,10:08,11:27,79
vsrv8,SSTP,2017-01-13,10:24,11:28,64
vsrv16,PPTP,2017-01-13,11:13,11:29,16
vsrv16,PPTP,2017-01-13,10:17,11:33,76
vsrv8,PPTP,2017-01-13,09:07,11:33,146
vsrv16,SSTP,2017-01-13,10:59,11:34,35
vsrv16,SSTP,2017-01-13,11:35,11:35,0
vsrv17,SSTP,2017-01-13,11:34,11:37,3
vsrv17,SSTP,2017-01-13,11:37,11:37,1
vsrv16,PPTP,2017-01-13,09:14,11:39,145
vsrv8,PPTP,2017-01-13,10:55,11:39,44
vsrv17,SSTP,2017-01-13,10:49,11:39,50
vsrv16,PPTP,2017-01-13,11:38,11:40,2
vsrv16,OPENVPN_L2,2017-01-13,11:12,11:41,29
vsrv11,PPTP,2017-01-13,11:03,11:41,38
vsrv17,SSTP,2017-01-13,11:16,11:42,26
vsrv16,SSTP,2017-01-13,11:40,11:42,2
vsrv16,SSTP,2017-01-13,11:41,11:43,2
vsrv17,PPTP,2017-01-13,09:30,11:43,133
vsrv17,SSTP,2017-01-13,11:43,11:44,1
vsrv17,SSTP,2017-01-13,11:44,11:44,0
vsrv16,PPTP,2017-01-13,09:58,11:46,108
vsrv17,SSTP,2017-01-13,11:26,11:46,20
vsrv8,PPTP,2017-01-13,11:44,11:47,3
vsrv16,PPTP,2017-01-13,09:56,11:48,112
vsrv16,SSTP,2017-01-13,11:34,11:49,15
vsrv16,PPTP,2017-01-13,11:21,11:50,29
vsrv11,SSTP,2017-01-13,10:20,11:50,90
vsrv16,PPTP,2017-01-13,11:34,11:51,17
vsrv8,SSTP,2017-01-13,11:44,11:51,7
vsrv17,SSTP,2017-01-13,11:33,11:52,19
vsrv16,PPTP,2017-01-13,11:50,11:53,3
vsrv17,SSTP,2017-01-13,11:19,11:53,34
vsrv8,PPTP,2017-01-13,11:33,11:54,21
vsrv8,PPTP,2017-01-13,11:50,11:56,6
vsrv16,SSTP,2017-01-13,11:49,11:57,8
vsrv16,SSTP,2017-01-13,11:44,11:57,13
vsrv17,PPTP,2017-01-13,11:39,11:59,20
vsrv17,PPTP,2017-01-13,11:33,12:01,28
vsrv17,SSTP,2017-01-13,11:38,12:03,25
vsrv8,PPTP,2017-01-13,11:20,12:03,43
vsrv8,PPTP,2017-01-13,10:21,12:03,102
vsrv17,PPTP,2017-01-13,11:11,12:03,52
vsrv16,SSTP,2017-01-13,11:21,12:03,42
vsrv8,PPTP,2017-01-13,12:03,12:04,1
vsrv8,SSTP,2017-01-13,10:36,12:05,89
vsrv17,SSTP,2017-01-13,11:16,12:05,49
vsrv8,PPTP,2017-01-13,10:33,12:05,92
vsrv16,PPTP,2017-01-13,11:27,12:05,38
vsrv8,SSTP,2017-01-13,12:01,12:06,5
vsrv16,SSTP,2017-01-13,12:06,12:07,1
vsrv16,SSTP,2017-01-13,12:06,12:07,1
vsrv16,SSTP,2017-01-13,10:27,12:07,100
vsrv17,PPTP,2017-01-13,09:23,12:08,165
vsrv16,PPTP,2017-01-13,12:02,12:08,6
vsrv17,PPTP,2017-01-13,12:04,12:10,6
vsrv17,PPTP,2017-01-13,09:40,12:11,151
vsrv8,OPENVPN_L2,2017-01-13,11:14,12:11,57
vsrv8,SSTP,2017-01-13,09:24,12:15,171
vsrv17,PPTP,2017-01-13,12:04,12:16,12
vsrv16,PPTP,2017-01-13,09:18,12:17,179
vsrv17,PPTP,2017-01-13,12:17,12:17,0
vsrv17,PPTP,2017-01-13,10:09,12:18,129
vsrv8,PPTP,2017-01-13,11:19,12:18,59
vsrv16,PPTP,2017-01-13,10:24,12:19,115
vsrv8,PPTP,2017-01-13,12:19,12:19,0
vsrv17,SSTP,2017-01-13,11:56,12:20,24
vsrv16,PPTP,2017-01-13,10:50,12:20,90
vsrv17,PPTP,2017-01-13,12:03,12:20,17
vsrv16,OPENVPN_L2,2017-01-13,12:17,12:20,3
vsrv17,PPTP,2017-01-13,11:14,12:21,67
vsrv17,PPTP,2017-01-13,10:55,12:22,87
vsrv16,PPTP,2017-01-13,10:14,12:23,129
vsrv16,PPTP,2017-01-13,09:34,12:25,171
vsrv16,PPTP,2017-01-13,12:18,12:26,8
vsrv17,SSTP,2017-01-13,12:25,12:27,2
vsrv16,PPTP,2017-01-13,12:00,12:27,27
vsrv8,SSTP,2017-01-13,12:05,12:30,25
vsrv17,PPTP,2017-01-13,12:13,12:30,17
vsrv17,SSTP,2017-01-13,10:37,12:36,119
vsrv16,PPTP,2017-01-13,09:47,12:37,170
vsrv17,SSTP,2017-01-13,10:40,12:41,121
vsrv11,SSTP,2017-01-13,11:39,12:41,62
vsrv16,PPTP,2017-01-13,12:32,12:42,10
vsrv16,PPTP,2017-01-13,10:09,12:43,154
vsrv16,SSTP,2017-01-13,12:27,12:46,19
vsrv17,SSTP,2017-01-13,10:58,12:46,108
vsrv8,PPTP,2017-01-13,11:08,12:47,99
vsrv16,PPTP,2017-01-13,12:17,12:50,33
vsrv16,SSTP,2017-01-13,12:23,12:52,29
vsrv17,PPTP,2017-01-13,10:39,12:53,134
vsrv17,SSTP,2017-01-13,08:53,12:54,241
vsrv8,SSTP,2017-01-13,12:07,12:55,48
vsrv16,PPTP,2017-01-13,12:06,12:55,49
vsrv17,PPTP,2017-01-13,12:51,12:59,8
vsrv8,PPTP,2017-01-13,10:28,12:59,151
vsrv17,PPTP,2017-01-13,12:43,13:00,17
vsrv8,PPTP,2017-01-13,12:39,13:05,26
vsrv17,SSTP,2017-01-13,11:16,13:06,110
vsrv8,PPTP,2017-01-13,12:58,13:07,9
vsrv16,PPTP,2017-01-13,11:21,13:08,107
vsrv16,SSTP,2017-01-13,13:07,13:08,1
vsrv8,OPENVPN_L2,2017-01-13,12:23,13:10,47
vsrv8,PPTP,2017-01-13,12:18,13:11,53
vsrv17,PPTP,2017-01-13,12:53,13:13,20
vsrv17,SSTP,2017-01-13,12:38,13:14,36
vsrv8,OPENVPN_L2,2017-01-13,13:13,13:16,3
vsrv17,SSTP,2017-01-13,13:11,13:19,8
vsrv17,OPENVPN_L2,2017-01-13,13:17,13:20,3
vsrv16,PPTP,2017-01-13,10:34,13:23,169
vsrv17,SSTP,2017-01-13,12:43,13:25,42
vsrv16,PPTP,2017-01-13,12:09,13:26,77
vsrv17,PPTP,2017-01-13,11:14,13:26,132
vsrv17,PPTP,2017-01-13,10:16,13:27,191
vsrv16,SSTP,2017-01-13,13:23,13:27,4
vsrv16,PPTP,2017-01-13,12:26,13:28,62
vsrv17,PPTP,2017-01-13,13:29,13:30,1
vsrv17,PPTP,2017-01-13,12:00,13:32,92
